id,Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,14 Day Total Sales ,Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS),14 Day Total Orders (#),14 Day Total Units (#),14 Day Conversion Rate,14 Day Advertised ASIN Units (#),14 Day Brand Halo ASIN Units (#),14 Day Advertised ASIN Sales ,14 Day Brand Halo ASIN Sales 
4496,2025-09-01,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus flower seed,PHRASE,premium lotus flower seeds,179,1,0.00558659,5.5,5.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4497,2025-09-02,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus flower seed,PHRASE,premium lotus flower seeds,280,2,0.00714286,5.15,10.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4498,2025-09-03,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus flower seed,PHRASE,premium lotus flower seeds,271,3,0.01107011,5.49333333333333,16.48,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4499,2025-09-05,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus flower seed,PHRASE,white colour lotus flower seeds,2,1,0.5,5.5,5.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4500,2025-09-04,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,japanese lotus seed,PHRASE,bonsai japanese lotus seeds (100 premium seeds),44,1,0.02272727,4.38,4.38,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4501,2025-09-04,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,japanese lotus seed,PHRASE,bonsai japanese lotus seeds 100 premium seeds,29,1,0.03448276,4.11,4.11,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4502,2025-09-01,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,japanese lotus seed,PHRASE,japanese lotus seed,1,1,1.0,5.41,5.41,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4503,2025-08-30,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,japanese lotus seed,PHRASE,japanese lotus seeds,437,7,0.01601831,4.70714285714286,32.95,149.0,0.2211409,4.52200303490137,1,1,0.1428571,1,0,149.0,0.0
4504,2025-08-31,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,japanese lotus seed,PHRASE,japanese lotus seeds,581,5,0.00860585,5.16,25.8,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4505,2025-09-01,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,japanese lotus seed,PHRASE,japanese lotus seeds,191,1,0.0052356,5.21,5.21,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4506,2025-09-02,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,japanese lotus seed,PHRASE,japanese lotus seeds,256,3,0.01171875,5.34666666666667,16.04,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4507,2025-09-03,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,japanese lotus seed,PHRASE,japanese lotus seeds,183,1,0.00546448,3.96,3.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4508,2025-09-03,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,japanese lotus seed,PHRASE,japanese lotus seeds for planting in water,21,1,0.04761905,4.91,4.91,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4509,2025-08-30,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,japanese lotus seed,PHRASE,japanese lotus seeds indoor,364,4,0.01098901,4.7975,19.19,149.0,0.1287919,7.76446065659197,1,1,0.25,1,0,149.0,0.0
4510,2025-08-31,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,japanese lotus seed,PHRASE,japanese lotus seeds indoor,457,7,0.01531729,4.05285714285714,28.37,149.0,0.1904027,5.25202678886147,1,1,0.1428571,1,0,149.0,0.0
4511,2025-09-01,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,japanese lotus seed,PHRASE,japanese lotus seeds indoor,326,4,0.01226994,4.91,19.64,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4512,2025-09-02,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,japanese lotus seed,PHRASE,japanese lotus seeds indoor,554,2,0.00361011,5.425,10.85,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4513,2025-09-03,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,japanese lotus seed,PHRASE,japanese lotus seeds indoor,899,10,0.01112347,4.762,47.62,149.0,0.3195973,3.12893742125157,1,1,0.1,1,0,149.0,0.0
4514,2025-09-04,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,japanese lotus seed,PHRASE,japanese lotus seeds indoor,303,4,0.01320132,4.5925,18.37,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4515,2025-09-05,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,japanese lotus seed,PHRASE,japanese lotus seeds indoor,388,2,0.00515464,4.21,8.42,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4516,2025-08-31,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,japanese lotus seed,PHRASE,japanese lotus seeds multicolour,62,1,0.01612903,4.97,4.97,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4517,2025-08-30,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,amulya farms & nursery lotus seeds for planting,702,4,0.00569801,4.425,17.7,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4518,2025-08-31,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,amulya farms & nursery lotus seeds for planting,800,4,0.005,4.95,19.8,149.0,0.1328859,7.52525252525253,1,1,0.25,1,0,149.0,0.0
4519,2025-09-01,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,amulya farms & nursery lotus seeds for planting,608,5,0.00822368,5.108,25.54,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4520,2025-09-02,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,amulya farms & nursery lotus seeds for planting,989,1,0.00101112,4.99,4.99,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4521,2025-09-03,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,amulya farms & nursery lotus seeds for planting,857,1,0.00116686,5.36,5.36,149.0,0.03597315,27.7985074626866,1,1,1.0,1,0,149.0,0.0
4522,2025-09-04,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,amulya farms & nursery lotus seeds for planting,812,2,0.00246305,5.23,10.46,149.0,0.07020134,14.244741873805,1,1,0.5,1,0,149.0,0.0
4523,2025-09-05,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,amulya farms & nursery lotus seeds for planting,434,3,0.00691244,4.25333333333333,12.76,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4524,2025-09-03,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,awadh gracious lotus seeds for planting,26,1,0.03846154,3.92,3.92,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4525,2025-08-30,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,beejhub plus lotus seeds for planting,114,1,0.00877193,4.21,4.21,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4526,2025-09-01,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,beejhub plus lotus seeds for planting,133,1,0.0075188,5.16,5.16,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4527,2025-09-02,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,beejhub plus lotus seeds for planting,194,3,0.01546392,4.53,13.59,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4528,2025-09-04,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,beejhub plus lotus seeds for planting,135,1,0.00740741,4.63,4.63,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4529,2025-09-05,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,beejhub plus lotus seeds for planting,131,1,0.00763359,5.42,5.42,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4530,2025-08-30,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,bloombuddy lotus seeds for planting,90,2,0.02222222,4.475,8.95,149.0,0.06006711,16.6480446927374,1,1,0.5,1,0,149.0,0.0
4531,2025-08-31,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,bloombuddy lotus seeds for planting,86,2,0.02325581,5.255,10.51,149.0,0.07053691,14.1769743101808,1,1,0.5,1,0,149.0,0.0
4532,2025-09-02,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,bloombuddy lotus seeds for planting,52,1,0.01923077,4.82,4.82,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4533,2025-08-30,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,blue lotus seeds for planting,31,1,0.03225806,5.09,5.09,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4534,2025-09-02,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,brightzone lotus seeds for planting,8,1,0.125,5.49,5.49,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4535,2025-09-01,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,brijbooti lotus seeds for planting,75,1,0.01333333,5.46,5.46,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4536,2025-09-05,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,chinese lotus seeds for planting,1,1,1.0,5.5,5.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4537,2025-09-02,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,corozil lotus seeds for planting,29,1,0.03448276,4.96,4.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4538,2025-08-31,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,dhyanexa lotus seeds for planting,46,1,0.02173913,5.25,5.25,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4539,2025-08-31,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,earth hopper lotus seeds for planting,17,1,0.05882353,4.94,4.94,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4540,2025-09-04,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,earth hopper lotus seeds for planting,59,4,0.06779661,4.5625,18.25,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4541,2025-09-04,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,eroanvia lotus seeds for planting,116,1,0.00862069,5.5,5.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4542,2025-08-30,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,evening lotus seeds for planting,9,1,0.1111111,5.09,5.09,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4543,2025-09-05,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,glass bowl for lotus seeds for planting,3,1,0.3333333,5.36,5.36,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4544,2025-09-01,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,happy bazaar lotus seeds for planting,48,1,0.02083333,5.22,5.22,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4545,2025-09-03,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,happy bazaar lotus seeds for planting,31,1,0.03225806,4.07,4.07,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4546,2025-09-02,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,hudgle lotus seeds for planting,85,1,0.01176471,5.29,5.29,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4547,2025-09-03,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,hudgle lotus seeds for planting,81,2,0.02469136,4.485,8.97,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4548,2025-08-31,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,indian gardens lotus seeds for planting,66,1,0.01515152,5.24,5.24,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4549,2025-09-02,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,indian gardens lotus seeds for planting,59,2,0.03389831,4.64,9.28,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4550,2025-09-04,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,indian gardens lotus seeds for planting,82,1,0.01219512,4.81,4.81,149.0,0.03228188,30.977130977131,1,1,1.0,1,0,149.0,0.0
4551,2025-09-01,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,indian lotus seeds for planting,90,1,0.01111111,4.3,4.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4552,2025-09-04,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,indian lotus seeds for planting,46,2,0.04347826,5.13,10.26,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4553,2025-09-03,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,indian lotus seeds for planting in water,62,2,0.03225806,4.045,8.09,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4554,2025-09-04,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,indian lotus seeds for planting in water,59,1,0.01694915,2.86,2.86,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4555,2025-09-01,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,japan lotus seeds for planting,21,1,0.04761905,5.5,5.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4556,2025-09-02,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,japan lotus seeds for planting,20,1,0.05,3.03,3.03,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4557,2025-08-30,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,lecobrit lotus seeds for planting,230,8,0.03478261,4.3225,34.58,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4558,2025-08-31,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,lecobrit lotus seeds for planting,306,4,0.0130719,5.02,20.08,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4559,2025-09-01,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,lecobrit lotus seeds for planting,356,5,0.01404494,4.38,21.9,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4560,2025-09-02,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,lecobrit lotus seeds for planting,388,7,0.01804124,4.06428571428571,28.45,298.0,0.0954698,10.4745166959578,2,2,0.2857143,2,0,298.0,0.0
4561,2025-09-03,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,lecobrit lotus seeds for planting,426,3,0.00704225,3.37666666666667,10.13,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4562,2025-09-04,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,lecobrit lotus seeds for planting,386,7,0.01813472,4.88857142857143,34.22,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4563,2025-09-05,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,lecobrit lotus seeds for planting,127,2,0.01574803,4.65,9.3,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4564,2025-09-04,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,lotus seed for planting amazon brand,160,1,0.00625,4.4,4.4,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4565,2025-09-05,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,lotus seed for planting amazon brand,148,2,0.01351351,5.3,10.6,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4566,2025-08-30,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,lotus seeds for planting,1291,24,0.01859024,4.91458333333333,117.95,447.0,0.2638702,3.78974141585418,3,3,0.125,3,0,447.0,0.0
4567,2025-08-31,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,lotus seeds for planting,1067,18,0.01686973,4.91222222222222,88.42,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
4568,2025-09-01,LOTUS SEEDS,INR,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,Lotus seed - B0FBN52MFP- SP - KT - Generic - Phrase 2 - SP-GKT2,lotus seed planting,PHRASE,lotus seeds for planting,758,9,0.01187335,4.23444444444444,38.11,149.0,0.2557718,3.90973497769614,1,1,0.1111111,1,0,149.0,0.0
